DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:30:00,6315,,,,
2021-02-05,15:30:00,6315,1771000000,70.84,,16.0
2021-05-13,15:30:00,6315,2663000000,106.49,1246.8,
2021-07-29,15:30:00,6315,,,,
2021-08-06,15:30:00,6315,1978000000,79.11,,23.0
2021-11-08,15:30:00,6315,4145000000,165.75,,23.0
2021-11-08,15:30:00,6315,,,,
2022-02-07,15:30:00,6315,6616000000,264.57,,50.0
2022-02-07,15:30:00,6315,,,,
2022-05-12,15:30:00,6315,8129000000,325.08,1628.59,
2022-08-08,15:30:00,6315,2357000000,94.28,,40.0
2022-11-09,15:30:00,6315,4768000000,190.65,,40.0
2023-02-07,15:30:00,6315,5631000000,225.14,,40.0
2023-02-07,15:30:00,6315,,,,
2023-05-11,15:30:00,6315,7346000000,293.69,1887.38,
2023-08-08,15:30:00,6315,782000000,31.29,,40.0
2023-11-08,15:30:00,6315,1958000000,78.3,,40.0
2023-11-08,15:30:00,6315,,,,
2024-02-07,15:30:00,6315,3112000000,124.46,,40.0
2024-05-10,15:30:00,6315,6444000000,257.7,2337.55,
2024-05-10,15:30:00,6315,,,,
2024-08-08,15:30:00,6315,1690000000,67.62,,60.0
2024-08-29,15:30:00,6315,,,,20.0
2024-11-07,15:30:00,6315,3826000000,51.02,,20.0
2025-02-06,15:30:00,6315,5152000000,68.7,,20.0
2025-02-06,15:30:00,6315,,,,
2025-05-09,15:30:00,6315,8121000000,108.28,818.41,
2025-08-07,15:30:00,6315,-528000000,-7.05,,20.0
2025-11-07,15:30:00,6315,1849000000,24.66,,20.0
