DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-04-05,15:00:00,8923,3079000000,65.31,,29.0
2021-07-05,15:00:00,8923,6120000000,130.06,,38.0
2021-07-05,15:00:00,8923,,,,38.0
2021-10-05,15:00:00,8923,7076000000,150.71,,38.0
2022-01-12,15:00:00,8923,6721000000,142.56,1380.36,
2022-04-05,15:00:00,8923,3625000000,76.1,,47.0
2022-07-05,15:00:00,8923,6107000000,128.56,,47.0
2022-10-05,15:00:00,8923,7175000000,151.28,,47.0
2022-11-11,15:00:00,8923,,,,51.0
2023-01-12,15:00:00,8923,8607000000,181.66,1529.65,
2023-04-05,15:00:00,8923,4416000000,93.55,,60.0
2023-07-05,15:00:00,8923,8164000000,172.35,,60.0
2023-10-05,15:00:00,8923,9364000000,196.51,,60.0
2023-10-31,15:00:00,8923,,,,64.0
2023-12-20,15:00:00,8923,,,,66.0
2024-01-12,15:00:00,8923,10507000000,219.74,1695.98,
2024-04-05,15:00:00,8923,6435000000,132.98,,73.0
2024-07-05,15:00:00,8923,10058000000,207.75,,73.0
2024-10-07,15:00:00,8923,11234000000,231.96,,77.0
2024-10-07,15:00:00,8923,,,,77.0
2024-11-25,14:30:00,8923,,,,79.0
2025-01-10,15:00:00,8923,11985000000,247.43,1867.49,
2025-04-07,14:30:00,8923,8176000000,168.72,,89.0
2025-07-07,14:30:00,8923,12226000000,252.24,,98.0
2025-07-07,14:30:00,8923,,,,98.0
2025-10-06,14:30:00,8923,14045000000,289.75,,98.0
2025-11-05,14:30:00,8923,,,,100.0
2026-01-14,14:30:00,8923,14754000000,152.18,1060.18,
