DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,12:00:00,6141,1745000000,3.4,1493.86,
2021-05-12,12:00:00,6141,1812000000,10.38,1521.18,20.0
2021-08-05,12:00:00,6141,6097000000,40.57,1583.47,30.0
2021-11-05,12:30:00,6141,9880000000,66.63,1660.56,30.0
2022-02-10,12:30:00,6141,13460000000,91.75,1703.51,
2022-05-12,12:30:00,6141,6271000000,46.66,1760.68,70.0
2022-08-04,11:30:00,6141,11296000000,83.23,1944.71,70.0
2022-11-07,15:00:00,6141,16576000000,121.77,1965.85,70.0
2023-02-08,15:00:00,6141,25406000000,188.62,1957.61,
2023-05-10,15:00:00,6141,6297000000,46.7,1972.4,80.0
2023-08-03,15:00:00,6141,14909000000,111.87,2116.32,80.0
2023-10-25,15:00:00,6141,23020000000,172.95,2087.83,80.0
2023-12-19,16:30:00,6141,,,,90.0
2024-01-26,15:00:00,6141,,,,
2024-02-05,15:00:00,6141,33944000000,256.66,2134.72,
2024-04-26,08:30:00,6141,-8661000000,-72.26,2137.59,100.0
2024-07-31,15:00:00,6141,-933000000,-13.33,2310.54,100.0
2024-11-01,15:00:00,6141,606000000,-4.89,2134.31,100.0
2025-02-05,14:00:00,6141,7700000000,43.6,2224.02,
2025-05-07,14:10:00,6141,168000000,-1.9,2149.92,105.0
2025-08-01,15:30:00,6141,2060000000,7.94,2186.25,105.0
2025-10-30,15:30:00,6141,21002000000,137.86,2306.41,105.0
