DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-27,15:00:00,4099,3911000000,70.05,,24.0
2021-04-27,15:00:00,4099,5760000000,103.27,1360.26,
2021-07-30,15:00:00,4099,1351000000,24.4,,24.0
2021-10-26,12:00:00,4099,2943000000,53.45,,24.0
2022-01-25,12:00:00,4099,4794000000,87.27,,24.0
2022-04-28,12:00:00,4099,6878000000,125.52,1487.55,
2022-07-26,12:00:00,4099,1578000000,29.33,,26.0
2022-10-26,12:00:00,4099,3707000000,69.29,,26.0
2023-01-17,12:00:00,4099,,,,
2023-01-27,12:00:00,4099,4997000000,93.78,1541.17,
2023-04-28,12:00:00,4099,1744000000,33.06,,26.0
2023-07-26,12:00:00,4099,3212000000,61.22,,28.0
2023-10-26,12:00:00,4099,6520000000,125.54,,28.0
2024-01-30,12:00:00,4099,7853000000,152.12,1703.25,
2024-04-25,12:00:00,4099,1803000000,36.72,,28.0
2024-07-30,12:00:00,4099,4032000000,85.41,,50.0
2024-10-30,12:00:00,4099,6764000000,145.59,,50.0
2025-01-29,12:00:00,4099,8813000000,191.38,1865.63,
2025-04-25,12:00:00,4099,1925000000,43.08,,50.0
2025-07-30,12:00:00,4099,3729000000,84.23,,50.0
2025-10-29,12:00:00,4099,6022000000,136.97,,50.0
2026-01-15,12:00:00,4099,,,,55.0
