DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,15:00:00,4927,,,,
2021-02-12,15:00:00,4927,4632000000,20.94,766.05,
2021-04-28,15:00:00,4927,3939000000,17.81,765.79,51.0
2021-07-30,15:00:00,4927,7086000000,32.03,780.59,51.0
2021-11-01,15:00:00,4927,8661000000,39.15,769.05,51.0
2022-02-14,15:00:00,4927,11734000000,53.04,781.11,
2022-04-28,15:00:00,4927,7180000000,32.46,771.72,52.0
2022-07-29,15:00:00,4927,10904000000,49.29,785.61,52.0
2022-10-31,15:00:00,4927,13035000000,58.92,773.72,52.0
2023-02-14,15:00:00,4927,11446000000,51.74,772.6,
2023-04-28,15:00:00,4927,2743000000,12.4,753.95,52.0
2023-07-31,15:00:00,4927,7404000000,33.47,770.6,52.0
2023-10-30,15:00:00,4927,9284000000,41.97,757.03,52.0
2024-02-14,15:00:00,4927,9665000000,43.69,758.49,
2024-05-09,15:00:00,4927,3126000000,14.13,740.25,52.0
2024-08-05,15:00:00,4927,7500000000,33.9,754.09,52.0
2024-11-11,15:30:00,4927,6948000000,31.41,733.37,52.0
2025-02-14,15:30:00,4927,9286000000,41.97,744.16,
2025-05-09,15:30:00,4927,1310000000,5.92,721.83,52.0
2025-08-06,15:30:00,4927,4643000000,20.99,738.65,52.0
2025-11-07,15:30:00,4927,7652000000,34.58,729.04,52.0
