DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-03-25,15:00:00,3086,,,,
2021-04-13,15:00:00,3086,-26193000000,-100.03,1344.91,
2021-06-29,15:30:00,3086,,,,
2021-06-29,15:30:00,3086,-3062000000,-11.7,1314.73,29.0
2021-10-12,15:00:00,3086,-1995000000,-7.62,1320.67,29.0
2021-12-28,15:00:00,3086,3669000000,14.01,1326.6,29.0
2022-03-24,15:00:00,3086,,,,
2022-04-12,15:00:00,3086,4321000000,16.5,1337.29,
2022-06-30,15:00:00,3086,5974000000,22.8,1345.97,31.0
2022-09-27,15:00:00,3086,,,,
2022-10-11,15:00:00,3086,10155000000,38.75,1362.36,31.0
2022-12-27,15:00:00,3086,14762000000,56.33,1365.1,31.0
2023-03-23,15:00:00,3086,,,,
2023-04-11,15:00:00,3086,14237000000,54.32,1370.43,
2023-06-28,15:00:00,3086,6397000000,24.39,1384.21,33.0
2023-10-10,15:00:00,3086,12900000000,49.19,1411.0,33.0
2023-12-26,15:00:00,3086,21604000000,82.38,1422.66,33.0
2024-04-15,15:00:00,3086,29913000000,114.06,1453.71,
2024-06-28,15:00:00,3086,11316000000,43.11,1480.35,40.0
2024-09-24,15:00:00,3086,,,,44.0
2024-10-08,15:00:00,3086,29094000000,111.86,1542.4,44.0
2024-12-25,15:30:00,3086,37041000000,143.04,1551.91,44.0
2025-04-14,15:30:00,3086,41424000000,160.35,1597.24,
2025-06-30,15:30:00,3086,10483000000,41.25,1606.22,54.0
2025-10-14,15:30:00,3086,18354000000,72.8,1629.23,54.0
2025-12-26,15:30:00,3086,24684000000,98.33,1629.31,54.0
