DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:00:00,3197,-17214000000,-87.16,576.0,
2021-05-14,15:00:00,3197,-1888000000,-9.56,,
2021-08-13,15:00:00,3197,-505000000,-2.51,,
2021-11-12,15:00:00,3197,2371000000,11.29,,14.0
2022-02-14,15:00:00,3197,8742000000,40.77,730.37,
2022-05-13,15:00:00,3197,-467000000,-2.05,,6.0
2022-08-12,15:00:00,3197,-2780000000,-12.22,,
2022-11-11,15:00:00,3197,-4616000000,-20.29,,
2023-01-12,15:00:00,3197,,,,0.0
2023-02-14,15:00:00,3197,-6371000000,-28.0,693.22,
2023-05-15,15:00:00,3197,-661000000,-2.9,,3.0
2023-08-10,15:00:00,3197,549000000,2.41,,6.0
2023-11-10,15:00:00,3197,4533000000,19.93,,6.0
2024-02-14,15:00:00,3197,4781000000,21.01,713.36,
2024-05-15,15:00:00,3197,3421000000,15.04,,10.0
2024-08-14,15:00:00,3197,6294000000,27.66,,17.5
2024-11-13,15:30:00,3197,10456000000,45.96,,17.5
2025-02-13,11:30:00,3197,13965000000,61.38,762.07,
2025-05-15,11:30:00,3197,4361000000,19.17,,20.0
2025-08-14,11:30:00,3197,7881000000,34.64,,20.0
2025-11-13,11:45:00,3197,13714000000,60.28,,22.0
