DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,15:00:00,8595,3829000000,123.8,7372.9,
2021-04-21,12:00:00,8595,38504000000,1249.43,7316.12,
2021-07-21,12:00:00,8595,10076000000,362.34,7687.27,
2021-10-22,12:00:00,8595,10797000000,400.19,7961.84,
2022-01-26,12:00:00,8595,13491000000,506.88,8648.19,
2022-04-22,12:05:00,8595,15080000000,192.5,2769.16,
2022-07-22,12:00:00,8595,886000000,12.47,2660.77,
2022-10-27,15:00:00,8595,987000000,13.88,2651.64,
2022-11-29,17:00:00,8595,,,,100.0
2022-12-21,15:00:00,8595,,,,150.0
2023-01-25,15:00:00,8595,44641000000,627.51,2448.29,150.0
2023-04-26,12:45:00,8595,40571000000,586.92,2404.11,
2023-07-26,12:00:00,8595,857000000,15.76,2344.06,
2023-10-25,12:00:00,8595,2313000000,42.51,2386.5,
2024-01-26,12:00:00,8595,4361000000,80.11,2401.35,
2024-04-24,12:00:00,8595,7494000000,137.64,2526.26,
2024-07-24,12:00:00,8595,1136000000,20.87,2521.14,
2024-09-11,12:00:00,8595,,,,
2024-10-25,12:00:00,8595,4693000000,86.1,2486.3,
2025-01-29,12:00:00,8595,8711000000,159.76,2608.23,
2025-04-23,12:00:00,8595,9576000000,175.59,2586.26,
2025-07-25,12:00:00,8595,2100000000,38.74,2549.52,133.0
2025-10-24,12:00:00,8595,1924000000,35.81,2593.65,133.0
