DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-07-12,15:15:00,3279,7249000000,9400,331397,
2021-08-24,15:30:00,3279,,,,
2022-01-14,15:30:00,3279,7753000000,9754,338760,
2022-07-14,15:30:00,3279,7731000000,9453,338149,
2023-01-17,15:00:00,3279,7844000000,9653,338319,
2023-07-19,15:30:00,3279,8843000000,10904,339534,
2023-07-19,15:30:00,3279,,,,
2024-01-17,16:00:00,3279,8621000000,10678,340336,
2024-07-18,16:00:00,3279,7416000000,9283,338922,
2025-01-17,16:30:00,3279,6745000000,8516,338066,
2025-04-23,16:30:00,3279,,,,
2025-07-16,16:00:00,3279,6914000000,2909,112498,
2026-01-16,16:30:00,3279,,,,
2026-01-16,16:30:00,3279,7394000000,3111,112699,
