DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,15:00:00,1946,6626000000,354.55,6168.18,115.0
2021-03-25,15:40:00,1946,,,,135.0
2021-04-28,15:40:00,1946,8832000000,472.57,6405.63,
2021-07-30,15:00:00,1946,1485000000,79.46,6433.7,115.0
2021-10-28,15:40:00,1946,3026000000,161.91,6555.41,115.0
2022-01-28,15:00:00,1946,5403000000,289.13,6614.54,115.0
2022-04-28,15:40:00,1946,8283000000,443.23,6772.38,
2022-07-27,15:00:00,1946,1376000000,73.67,6764.8,140.0
2022-10-28,15:40:00,1946,,,,
2022-10-28,15:40:00,1946,-7133000000,-381.66,6323.3,140.0
2023-01-30,15:00:00,1946,-6453000000,-345.25,6315.22,140.0
2023-01-30,15:00:00,1946,,,,
2023-03-28,16:00:00,1946,,,,95.0
2023-04-28,15:40:00,1946,-5548000000,-296.83,6267.16,
2023-07-28,15:00:00,1946,1719000000,91.98,6386.95,130.0
2023-10-27,15:40:00,1946,4072000000,217.81,6559.24,130.0
2024-01-31,15:00:00,1946,5357000000,286.56,6570.18,180.0
2024-01-31,15:00:00,1946,,,,
2024-01-31,15:00:00,1946,,,,180.0
2024-04-26,15:40:00,1946,9345000000,499.8,7010.78,
2024-05-30,16:30:00,1946,,,,
2024-07-31,15:00:00,1946,1917000000,102.54,6972.42,
2024-08-06,15:00:00,1946,1917000000,102.54,6972.42,
2024-10-29,15:40:00,1946,,,,
2024-10-29,15:40:00,1946,2865000000,30.69,1404.36,
2025-02-03,15:30:00,1946,6054000000,64.98,1403.73,
2025-02-07,17:15:00,1946,6054000000,64.98,1403.73,
2025-04-28,15:40:00,1946,,,,
2025-04-28,15:40:00,1946,10765000000,115.66,1472.09,
2025-07-29,15:30:00,1946,2056000000,22.16,1459.34,52.0
2025-08-06,15:30:00,1946,2056000000,22.16,1459.34,52.0
2025-10-28,15:40:00,1946,7216000000,77.75,1510.61,65.0
