DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,15:00:00,2540,661000000,48.08,,40.0
2021-05-12,15:00:00,2540,807000000,58.67,3018.77,
2021-07-30,15:00:00,2540,270000000,19.64,,40.0
2021-10-11,15:00:00,2540,,,,
2021-10-27,15:00:00,2540,465000000,33.82,,40.0
2022-01-28,15:00:00,2540,846000000,61.42,,40.0
2022-05-11,15:00:00,2540,949000000,68.91,3058.44,
2022-07-29,15:00:00,2540,456000000,33.08,,45.0
2022-10-11,15:00:00,2540,,,,
2022-10-28,15:00:00,2540,613000000,44.45,,45.0
2023-01-31,15:00:00,2540,1078000000,78.09,,55.0
2023-05-10,15:00:00,2540,1020000000,73.92,3097.62,
2023-07-28,15:00:00,2540,313000000,22.72,,45.0
2023-10-31,15:00:00,2540,281000000,20.4,,45.0
2024-01-30,15:00:00,2540,615000000,44.51,,45.0
2024-05-10,15:00:00,2540,952000000,68.9,3371.71,
2024-07-30,15:00:00,2540,195000000,14.13,,45.0
2024-10-10,15:30:00,2540,,,,
2024-10-30,15:00:00,2540,238000000,17.2,,45.0
2025-01-30,15:30:00,2540,424000000,30.66,,45.0
2025-05-13,15:30:00,2540,679000000,49.08,3325.39,
2025-07-30,15:30:00,2540,300000000,21.69,,45.0
2025-10-10,15:30:00,2540,,,,
2025-10-30,15:30:00,2540,297000000,21.47,,45.0
