DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:30:00,4565,1479000000,18.77,649.92,
2021-05-12,15:30:00,4565,-1153000000,-14.28,,0.0
2021-08-12,15:30:00,4565,-2297000000,-28.38,,0.0
2021-11-11,15:30:00,4565,-1825000000,-22.5,,0.0
2022-02-10,15:30:00,4565,475000000,5.86,698.32,
2022-02-17,08:00:00,4565,1017000000,12.53,704.97,
2022-05-13,15:30:00,4565,-2070000000,-25.39,,0.0
2022-08-10,15:30:00,4565,-3538000000,-43.33,,0.0
2022-11-11,15:30:00,4565,-3225000000,-39.46,,0.0
2023-02-14,15:30:00,4565,382000000,4.68,707.2,
2023-05-12,15:30:00,4565,-1402000000,-17.11,,0.0
2023-08-04,15:30:00,4565,-2060000000,-25.13,,0.0
2023-11-10,15:30:00,4565,-6985000000,-85.05,,0.0
2024-02-13,15:30:00,4565,-7193000000,-87.18,746.92,
2024-05-09,15:30:00,4565,-3281000000,-36.68,,0.0
2024-08-09,15:30:00,4565,-4703000000,-52.51,,0.0
2024-11-01,15:30:00,4565,-3503000000,-39.06,,0.0
2025-02-14,15:30:00,4565,-4838000000,-53.92,762.15,
2025-05-02,15:30:00,4565,-760000000,-8.45,,0.0
2025-08-08,15:30:00,4565,-3137000000,-34.82,,0.0
2025-10-31,15:30:00,4565,-4809000000,-53.31,,0.0
