DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-03,15:00:00,9987,6106000000,68.47,,72.0
2021-05-11,15:00:00,9987,7895000000,88.52,4675.23,
2021-04-28,14:00:00,9987,,,,
2021-08-06,15:00:00,9987,-432000000,-4.87,,72.0
2021-08-06,15:00:00,9987,,,,
2021-11-11,15:00:00,9987,9178000000,103.75,,72.0
2022-02-09,15:00:00,9987,13244000000,150.02,,72.0
2022-05-11,15:00:00,9987,14393000000,163.19,4749.59,
2022-04-26,14:00:00,9987,,,,
2022-08-10,15:00:00,9987,2681000000,30.49,,72.0
2022-11-11,15:00:00,9987,10850000000,123.36,,72.0
2022-11-11,15:00:00,9987,,,,
2023-02-10,15:30:00,9987,18161000000,208.46,,72.0
2023-05-15,15:00:00,9987,20345000000,236.47,4970.38,
2023-04-28,15:00:00,9987,,,,
2023-08-09,15:00:00,9987,3342000000,40.4,,80.0
2023-11-10,15:00:00,9987,15884000000,191.98,,80.0
2023-11-10,15:00:00,9987,,,,
2024-02-09,15:00:00,9987,25497000000,310.3,,80.0
2024-05-14,15:00:00,9987,29016000000,357.88,5361.96,
2024-04-30,15:00:00,9987,,,,
2024-08-09,15:00:00,9987,4962000000,63.91,,100.0
2024-11-12,15:00:00,9987,,,,
2024-11-12,15:00:00,9987,20278000000,261.16,,100.0
2025-02-12,15:00:00,9987,30672000000,398.44,,100.0
2025-04-30,15:00:00,9987,,,,
2025-05-13,15:00:00,9987,34496000000,454.58,5651.56,
2025-08-13,15:00:00,9987,3782000000,52.63,,100.0
2025-11-13,15:00:00,9987,16241000000,228.09,,100.0
