DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,6958,-2162000000,-36.52,,
2021-05-11,15:00:00,6958,-1868000000,-31.57,811.53,
2021-08-06,15:00:00,6958,65000000,1.11,,5.0
2021-11-05,15:00:00,6958,13000000,0.22,,5.0
2022-02-08,15:00:00,6958,1311000000,22.16,,5.0
2022-02-24,15:00:00,6958,,,,10.0
2022-05-13,15:00:00,6958,2785000000,47.05,890.55,
2022-08-04,15:00:00,6958,432000000,7.3,,11.0
2022-11-07,15:00:00,6958,1068000000,18.05,,11.0
2023-02-07,15:00:00,6958,2018000000,34.1,,11.0
2023-05-12,15:00:00,6958,1588000000,26.83,960.06,
2023-08-04,15:00:00,6958,206000000,3.49,,10.0
2023-11-06,15:00:00,6958,759000000,12.83,,10.0
2024-02-07,15:00:00,6958,2006000000,33.89,,11.0
2024-05-13,15:00:00,6958,3855000000,64.21,994.17,
2024-05-09,15:00:00,6958,,,,
2024-05-09,15:00:00,6958,,,,19.0
2024-08-09,15:00:00,6958,1430000000,20.08,,15.0
2024-11-06,15:30:00,6958,2595000000,36.43,,15.0
2025-02-07,15:30:00,6958,4709000000,66.11,,20.0
2025-05-13,15:30:00,6958,3789000000,53.19,1110.31,
2025-08-05,15:30:00,6958,80000000,1.12,,10.0
2025-11-05,15:30:00,6958,1492000000,20.95,,20.0
