DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-04,15:00:00,4543,58601000000,77.63,,28.0
2021-05-12,15:00:00,4543,77268000000,102.33,1133.13,
2021-08-04,15:00:00,4543,27895000000,36.9,,30.0
2021-11-04,15:00:00,4543,49988000000,66.11,,32.0
2022-02-09,15:00:00,4543,71696000000,94.82,,32.0
2022-05-12,15:00:00,4543,88813000000,117.45,1338.46,
2022-08-09,15:00:00,4543,22398000000,29.61,,36.0
2022-11-10,15:00:00,4543,40321000000,53.37,,38.0
2023-02-09,15:00:00,4543,70180000000,93.25,,40.0
2023-05-15,15:00:00,4543,89325000000,119.0,1492.15,
2023-08-09,15:00:00,4543,22549000000,30.28,,44.0
2023-11-14,15:00:00,4543,50092000000,67.27,,44.0
2024-02-07,15:00:00,4543,79897000000,107.33,,44.0
2024-05-14,15:00:00,4543,106374000000,71.5,893.8,
2024-08-08,15:00:00,4543,33891000000,22.82,,26.0
2024-11-07,15:30:00,4543,63204000000,42.57,,26.0
2025-02-13,15:30:00,4543,98622000000,66.53,,26.0
2025-05-14,15:30:00,4543,116978000000,79.01,927.85,
2025-08-07,15:30:00,4543,41843000000,28.37,,30.0
2025-11-12,15:30:00,4543,76897000000,52.13,,30.0
