DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,11:00:00,2270,11541000000,170.69,2773.03,40.0
2021-05-13,11:00:00,2270,14913000000,220.64,2890.65,
2021-08-12,11:00:00,2270,4800000000,71.08,2899.99,50.0
2021-11-09,11:00:00,2270,8575000000,126.99,2962.87,50.0
2022-02-09,11:00:00,2270,11501000000,170.31,3010.21,60.0
2022-05-13,11:00:00,2270,12068000000,178.7,3061.75,
2022-08-10,11:00:00,2270,1343000000,19.9,2999.62,60.0
2022-11-10,11:00:00,2270,2301000000,34.08,3011.14,60.0
2023-02-10,11:00:00,2270,5908000000,87.48,3096.22,60.0
2023-04-25,15:00:00,2270,,,,
2023-05-15,11:00:00,2270,9129000000,135.18,3151.74,
2023-08-09,11:00:00,2270,3588000000,53.13,3237.43,60.0
2023-10-24,15:00:00,2270,,,,
2023-11-10,11:00:00,2270,7698000000,113.98,3284.51,60.0
2024-02-09,11:00:00,2270,11398000000,168.76,3353.27,60.0
2024-03-13,16:00:00,2270,,,,
2024-03-13,16:00:00,2270,,,,80.0
2024-05-14,11:00:00,2270,19430000000,287.67,3436.02,
2024-08-09,10:00:00,2270,5272000000,78.06,3485.31,100.0
2024-11-14,11:00:00,2270,9134000000,135.22,3552.97,100.0
2025-02-13,11:00:00,2270,12480000000,184.8,3616.98,100.0
2025-05-14,11:00:00,2270,13904000000,205.93,3626.93,
2025-08-08,11:00:00,2270,8976000000,137.32,3644.05,100.0
2025-11-14,11:00:00,2270,11285000000,176.19,3718.19,100.0
