DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,5186,3406000000,118.67,,65.0
2021-05-14,15:10:00,5186,4723000000,164.62,3774.86,
2021-08-06,15:00:00,5186,2632000000,92.87,,70.0
2021-11-05,15:00:00,5186,6110000000,215.81,,85.0
2021-11-01,15:00:00,5186,,,,85.0
2022-02-04,15:00:00,5186,8466000000,299.04,,85.0
2022-05-13,15:10:00,5186,10489000000,370.45,4188.15,
2022-04-28,11:00:00,5186,,,,100.0
2022-08-05,15:00:00,5186,2732000000,97.17,,100.0
2022-11-04,15:00:00,5186,5370000000,191.45,,100.0
2023-02-03,15:00:00,5186,8360000000,298.14,,100.0
2023-05-12,15:00:00,5186,10853000000,387.27,4623.35,
2023-05-08,15:00:00,5186,,,,110.0
2023-08-04,15:00:00,5186,2502000000,90.0,,110.0
2023-11-02,15:00:00,5186,5015000000,180.21,,120.0
2024-02-02,15:00:00,5186,7630000000,274.03,,120.0
2024-05-10,15:00:00,5186,9857000000,353.84,5063.77,
2024-08-02,15:00:00,5186,3015000000,108.05,,132.0
2024-11-01,15:00:00,5186,5831000000,209.13,,132.0
2025-02-07,14:00:00,5186,9416000000,338.63,,132.0
2025-03-07,15:00:00,5186,,,,140.0
2025-05-09,15:00:00,5186,12131000000,436.73,5540.38,
2025-08-01,15:00:00,5186,2744000000,99.1,,145.0
2025-11-07,15:00:00,5186,5482000000,197.85,,145.0
