DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,12:30:00,6592,8987000000,135.64,3623.63,
2021-04-28,12:30:00,6592,5763000000,87.44,,107.0
2021-08-12,12:30:00,6592,8501000000,129.1,,115.0
2021-11-02,12:30:00,6592,10965000000,166.58,,115.0
2022-02-14,12:30:00,6592,14251000000,216.75,3975.34,
2022-04-28,12:30:00,6592,3058000000,46.97,,135.0
2022-08-12,12:30:00,6592,8426000000,129.89,,135.0
2022-11-02,12:30:00,6592,14243000000,219.84,,135.0
2023-02-14,12:30:00,6592,14295000000,220.79,4333.76,
2023-04-27,12:30:00,6592,3448000000,53.35,,135.0
2023-08-10,12:30:00,6592,10122000000,156.58,,150.0
2023-11-02,12:30:00,6592,15364000000,237.69,,150.0
2024-02-14,12:30:00,6592,18212000000,141.19,2371.01,
2024-02-22,15:00:00,6592,19416000000,150.52,2380.9,
2024-04-26,12:30:00,6592,6733000000,52.61,,76.0
2024-08-14,12:30:00,6592,12506000000,98.02,,76.0
2024-11-01,12:30:00,6592,11064000000,86.87,,76.0
2025-02-14,12:30:00,6592,12831000000,101.01,2540.5,
2025-02-07,17:00:00,6592,,,,
2025-04-28,12:30:00,6592,3325000000,26.46,,78.0
2025-08-14,12:30:00,6592,8943000000,71.54,,78.0
2025-10-31,12:30:00,6592,18097000000,145.45,,78.0
