DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,15:00:00,8515,16164000000,33.42,,0.0
2021-04-26,16:00:00,8515,,,,
2021-05-12,15:00:00,8515,18437000000,38.12,300.92,
2021-08-11,15:00:00,8515,5012000000,10.36,,1.0
2021-11-10,15:00:00,8515,10042000000,20.76,,1.0
2022-02-09,15:00:00,8515,18161000000,37.55,,1.0
2022-05-09,15:00:00,8515,,,,
2022-05-11,15:00:00,8515,12334000000,25.5,318.17,
2022-08-10,15:00:00,8515,5945000000,12.29,,1.0
2022-11-10,11:30:00,8515,11772000000,24.34,,1.0
2023-02-10,11:30:00,8515,16869000000,34.88,,1.0
2023-05-11,11:30:00,8515,22343000000,46.19,364.01,
2023-08-10,11:30:00,8515,2968000000,6.14,,1.0
2023-11-09,11:30:00,8515,6609000000,13.66,,1.0
2024-02-09,11:30:00,8515,14424000000,29.82,,1.0
2024-02-09,11:30:00,8515,,,,
2024-05-10,11:30:00,8515,21818000000,45.1,409.04,
2024-08-09,11:30:00,8515,3722000000,7.7,,1.0
2024-11-08,11:30:00,8515,7188000000,14.94,,1.0
2025-02-07,11:30:00,8515,14903000000,31.03,,1.0
2025-05-09,11:30:00,8515,22516000000,46.91,455.12,
2025-08-08,11:30:00,8515,4009000000,8.37,,12.0
2025-11-07,15:30:00,8515,,,,
2025-11-11,11:30:00,8515,12661000000,26.44,,12.0
