Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
4406,2026-03-31,2026-05-14,2027-03-31,32105000000,576000000,547000000,597000000,16.03,,40345000000,20987000000,0.489,529.55,1643000000,501000000,-64000000,5532000000,4.5,,,,,,,,32500000000,800000000,800000000,600000000,16.09
4406,2027-03-31,2026-08-07,,9392000000,1021000000,1124000000,1027000000,27.56,,41321000000,21975000000,0.502,555.87,,,,,,4.5,,33400000000,1500000000,1700000000,800000000,21.46,,,,,
