DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:00:00,5301,1019000000,4.78,944.16,
2021-05-10,15:00:00,5301,1968000000,9.23,,30.0
2021-08-10,15:00:00,5301,5708000000,26.78,,30.0
2021-11-04,15:00:00,5301,9559000000,44.84,,30.0
2021-11-15,16:30:00,5301,,,,
2022-02-08,15:00:00,5301,16105000000,75.55,1075.19,
2022-05-11,15:00:00,5301,4044000000,18.97,,30.0
2022-08-08,15:00:00,5301,9253000000,43.41,,30.0
2022-11-07,15:00:00,5301,16121000000,75.62,,30.0
2023-02-09,15:00:00,5301,22418000000,105.16,1260.95,
2023-05-11,15:00:00,5301,7964000000,37.36,,36.0
2023-08-08,15:00:00,5301,15904000000,74.6,,36.0
2023-11-07,15:00:00,5301,21375000000,100.26,,36.0
2024-02-13,15:00:00,5301,25468000000,119.45,1521.89,
2024-05-09,15:00:00,5301,1627000000,7.63,,30.0
2024-08-08,15:00:00,5301,3661000000,17.17,,30.0
2024-11-06,15:30:00,5301,5584000000,26.18,,30.0
2025-02-12,15:30:00,5301,-56736000000,-265.94,1356.42,
2025-05-14,15:30:00,5301,3026000000,14.18,,30.0
2025-08-07,15:30:00,5301,8538000000,40.0,,30.0
2025-11-06,15:30:00,5301,16354000000,76.61,,30.0
