DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,4680,-16483000000,-185.3,456.32,20.0
2021-05-12,15:00:00,4680,-17973000000,-202.19,458.6,
2021-08-05,15:00:00,4680,-3925000000,-44.26,403.84,20.0
2021-11-05,15:00:00,4680,-2118000000,-23.0,486.01,20.0
2022-02-10,15:00:00,4680,1097000000,11.77,518.62,20.0
2022-05-11,15:00:00,4680,3937000000,41.99,569.09,
2022-08-05,15:00:00,4680,2025000000,21.22,612.41,
2022-11-11,15:00:00,4680,5241000000,18.29,222.8,
2023-02-10,15:00:00,4680,6112000000,21.31,211.5,
2023-05-09,15:00:00,4680,9737000000,34.03,217.3,
2023-08-07,15:00:00,4680,2613000000,9.59,215.27,10.0
2023-11-10,15:00:00,4680,7789000000,28.76,235.21,12.0
2024-02-09,15:00:00,4680,9541000000,35.29,233.59,12.0
2024-05-08,15:00:00,4680,15666000000,57.99,260.59,
2024-08-07,15:00:00,4680,3228000000,11.97,277.2,16.0
2024-11-08,11:30:00,4680,8687000000,32.18,278.32,16.0
2025-02-10,11:30:00,4680,11211000000,41.55,290.47,16.0
2025-05-09,11:30:00,4680,16032000000,59.71,274.8,
2025-06-27,11:30:00,4680,15405000000,57.38,253.94,
2025-08-08,11:30:00,4680,3405000000,12.99,,18.0
2025-11-07,11:30:00,4680,8852000000,33.75,,18.0
