DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:00:00,1963,6995000000,27.72,,12.0
2021-05-12,15:00:00,1963,5141000000,20.37,1652.19,
2021-07-30,17:30:00,1963,,,,
2021-08-10,15:00:00,1963,-55173000000,-218.54,,15.0
2021-11-11,15:00:00,1963,-48443000000,-191.85,,15.0
2022-02-10,15:00:00,1963,-44397000000,-175.81,,15.0
2022-05-12,15:00:00,1963,-35551000000,-140.77,1532.72,
2022-08-10,15:00:00,1963,12519000000,49.57,,29.0
2022-11-10,15:00:00,1963,20738000000,82.1,,36.0
2023-02-10,15:00:00,1963,22551000000,89.27,,36.0
2023-05-11,15:00:00,1963,30665000000,122.28,1651.54,
2023-08-09,15:00:00,1963,10249000000,42.6,,40.0
2023-11-09,15:00:00,1963,12588000000,52.29,,40.0
2024-02-09,15:00:00,1963,10623000000,44.08,,40.0
2024-04-30,15:00:00,1963,,,,
2024-05-14,15:00:00,1963,-7830000000,-32.48,1598.71,
2024-08-08,15:00:00,1963,12386000000,51.28,,40.0
2024-11-12,15:30:00,1963,12772000000,52.87,,40.0
2025-02-12,15:30:00,1963,-3969000000,-16.43,,40.0
2025-05-14,15:30:00,1963,-398000000,-1.65,1616.43,
2025-08-07,15:30:00,1963,5600000000,23.17,,40.0
2025-11-11,15:30:00,1963,11661000000,48.24,,40.0
