DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-19,12:00:00,4631,13233000000,139.81,3364.92,
2021-05-14,12:00:00,4631,10197000000,107.73,,100.0
2021-08-10,12:00:00,4631,16028000000,169.33,,100.0
2021-11-12,12:00:00,4631,15285000000,161.48,,100.0
2022-02-07,15:30:00,4631,,,,
2022-02-18,15:30:00,4631,4365000000,46.12,3654.61,
2022-05-16,12:00:00,4631,7404000000,78.22,,100.0
2022-08-10,12:00:00,4631,14390000000,152.03,,100.0
2022-11-14,12:00:00,4631,17806000000,188.12,,100.0
2023-02-14,12:00:00,4631,17610000000,186.05,4088.6,
2023-03-24,12:00:00,4631,17610000000,186.05,4088.6,
2023-05-15,12:00:00,4631,1897000000,20.04,,100.0
2023-08-09,12:00:00,4631,997000000,10.53,,80.0
2023-11-14,12:00:00,4631,-2759000000,-29.14,,80.0
2024-02-13,12:00:00,4631,-39857000000,-421.06,3844.7,
2024-05-15,12:00:00,4631,-2778000000,-29.35,,100.0
2024-08-09,12:00:00,4631,6416000000,67.77,,100.0
2024-11-14,12:00:00,4631,10631000000,112.29,,100.0
2025-02-12,12:00:00,4631,21313000000,225.11,4239.67,
2025-05-15,12:00:00,4631,6099000000,64.41,,100.0
2025-08-08,12:00:00,4631,13091000000,138.27,,200.0
2025-11-13,12:00:00,4631,21731000000,229.52,,200.0
