DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,15:30:00,2784,19084000000,90.16,,53.0
2021-04-30,15:30:00,2784,,,,
2021-05-14,15:30:00,2784,24501000000,115.75,2313.66,
2021-08-05,15:30:00,2784,3242000000,15.32,,54.0
2021-11-04,15:30:00,2784,6988000000,33.02,,54.0
2022-02-07,15:30:00,2784,18754000000,88.81,,54.0
2022-04-28,16:30:00,2784,,,,
2022-05-16,15:30:00,2784,32182000000,153.57,2330.36,
2022-08-05,15:30:00,2784,2124000000,10.5,,57.0
2022-10-27,15:30:00,2784,,,,
2022-11-01,15:30:00,2784,,,,
2022-11-07,15:30:00,2784,7001000000,34.6,,57.0
2023-02-07,15:30:00,2784,14822000000,73.24,,57.0
2023-04-28,15:30:00,2784,,,,
2023-05-15,15:30:00,2784,25786000000,127.42,2411.89,
2023-08-08,15:30:00,2784,4049000000,20.15,,69.0
2023-10-31,15:30:00,2784,,,,
2023-11-07,15:30:00,2784,11850000000,60.29,,69.0
2024-02-08,15:30:00,2784,20871000000,107.92,,69.0
2024-04-30,15:30:00,2784,,,,70.0
2024-05-14,15:30:00,2784,29558000000,154.13,2566.5,
2024-08-05,15:30:00,2784,4431000000,23.71,,63.0
2024-10-31,15:30:00,2784,,,,
2024-11-07,15:30:00,2784,14065000000,75.26,,63.0
2025-02-10,14:00:00,2784,25726000000,137.86,,63.0
2025-05-15,14:00:00,2784,27389000000,147.54,2650.27,
2025-08-06,14:00:00,2784,5004000000,27.53,,68.0
2025-10-31,08:30:00,2784,,,,
2025-11-06,14:30:00,2784,11521000000,63.35,,68.0
2025-11-06,14:30:00,2784,,,,
