DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,15:00:00,5947,19342000000,376.32,,110.0
2021-05-12,10:40:00,5947,27581000000,536.62,6660.4,
2021-08-06,15:00:00,5947,6192000000,120.48,,140.0
2021-11-05,10:40:00,5947,13247000000,259.38,,140.0
2022-02-09,15:00:00,5947,18365000000,362.29,,140.0
2022-05-10,10:40:00,5947,23748000000,470.39,6889.76,
2022-08-05,15:00:00,5947,7014000000,140.98,,150.0
2022-11-04,10:40:00,5947,13382000000,270.41,,150.0
2023-02-08,15:00:00,5947,21423000000,434.72,,150.0
2023-05-10,10:40:00,5947,26096000000,176.92,2487.6,
2023-08-04,15:10:00,5947,3288000000,22.49,,60.0
2023-11-07,10:40:00,5947,7902000000,54.38,,60.0
2024-02-08,15:00:00,5947,17375000000,120.1,,60.0
2024-05-09,10:40:00,5947,26667000000,184.75,2707.86,
2024-05-30,15:00:00,5947,26667000000,184.75,2707.86,
2024-08-07,14:00:00,5947,6817000000,47.71,,80.0
2024-11-07,10:40:00,5947,12247000000,85.99,,80.0
2025-02-12,14:00:00,5947,22878000000,161.22,,80.0
2025-05-09,10:40:00,5947,29691000000,209.66,2885.72,
2025-08-06,14:00:00,5947,6622000000,47.15,,100.0
2025-11-06,10:40:00,5947,15918000000,113.77,,100.0
