DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-08,14:00:00,7287,-3351000000,-58.5,,40.0
2021-05-10,15:30:00,7287,,,,
2021-05-14,15:15:00,7287,517000000,8.97,2971.91,
2021-08-06,14:00:00,7287,-472000000,-7.84,,40.0
2021-11-05,15:00:00,7287,-3087000000,-51.19,,40.0
2022-02-09,15:00:00,7287,,,,
2022-02-09,15:00:00,7287,-4258000000,-70.6,,40.0
2022-05-13,15:00:00,7287,-5180000000,-85.88,3087.64,
2022-08-05,15:00:00,7287,-2475000000,-41.04,,40.0
2022-11-07,15:00:00,7287,-1131000000,-18.76,,40.0
2023-02-10,15:00:00,7287,-1037000000,-17.2,,40.0
2023-05-10,16:00:00,7287,,,,
2023-05-15,15:00:00,7287,1380000000,22.87,3307.76,
2023-08-10,15:00:00,7287,2971000000,49.24,,40.0
2023-11-10,16:00:00,7287,1677000000,27.8,,40.0
2024-02-09,15:00:00,7287,4321000000,71.64,,40.0
2024-05-15,15:00:00,7287,5300000000,88.04,3716.91,
2024-08-08,15:00:00,7287,196000000,3.31,,50.0
2024-11-11,15:30:00,7287,750000000,12.69,,50.0
2025-02-07,15:30:00,7287,2367000000,40.32,,50.0
2025-05-15,15:30:00,7287,6122000000,104.88,3777.72,
2025-08-07,15:30:00,7287,701000000,12.24,,80.0
2025-11-11,15:30:00,7287,3735000000,65.13,,80.0
