DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-02,16:00:00,8015,89371000000,254.01,,112.0
2021-04-28,16:00:00,8015,134602000000,382.56,4177.07,
2021-07-30,16:00:00,8015,56707000000,161.18,,120.0
2021-10-29,16:00:00,8015,127573000000,362.59,,140.0
2022-02-02,16:00:00,8015,,,,150.0
2022-02-02,16:00:00,8015,180271000000,512.36,,150.0
2022-04-28,16:00:00,8015,222235000000,631.63,4931.17,
2022-07-29,16:00:00,8015,74834000000,212.69,,162.0
2022-10-28,16:00:00,8015,,,,192.0
2022-10-28,16:00:00,8015,151280000000,429.95,,192.0
2023-02-03,16:00:00,8015,235428000000,669.1,,192.0
2023-04-27,16:00:00,8015,284155000000,807.58,5440.54,
2023-07-28,16:00:00,8015,92716000000,263.5,,214.0
2023-07-28,16:00:00,8015,,,,214.0
2023-10-31,16:00:00,8015,177757000000,505.18,,250.0
2023-10-31,16:00:00,8015,,,,250.0
2024-02-02,16:00:00,8015,270858000000,769.76,,250.0
2024-04-26,16:00:00,8015,331444000000,941.94,7011.38,
2024-05-29,16:00:00,8015,,,,100.0
2024-07-31,16:00:00,8015,95829000000,90.78,,100.0
2024-10-31,16:00:00,8015,181547000000,171.98,,100.0
2025-01-31,15:00:00,8015,277851000000,263.2,,100.0
2025-04-28,15:00:00,8015,362506000000,343.4,2485.89,
2025-07-31,15:00:00,8015,98344000000,93.16,,110.0
2025-10-31,15:00:00,8015,186920000000,177.06,,116.0
