DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-12,15:00:00,7181,129015000000,229.39,,76.0
2021-05-14,15:01:00,7181,166103000000,295.33,5052.12,
2021-08-11,15:00:00,7181,41215000000,84.75,,90.0
2021-11-12,15:00:00,7181,80540000000,181.84,,90.0
2022-02-14,15:00:00,7181,119525000000,278.97,,90.0
2022-05-13,15:01:00,7181,158062000000,375.14,6059.59,
2022-08-10,15:00:00,7181,11630000000,29.12,,92.0
2022-11-11,15:00:00,7181,48293000000,121.63,,92.0
2023-02-14,15:00:00,7181,76202000000,193.48,,92.0
2023-04-28,15:00:00,7181,,,,
2023-05-15,15:00:00,7181,97614000000,249.48,6206.8,
2023-08-10,15:00:00,7181,21038000000,54.97,,94.0
2023-11-13,15:00:00,7181,50437000000,131.78,,94.0
2024-02-14,15:00:00,7181,65154000000,170.23,,94.0
2024-03-22,15:00:00,7181,,,,
2024-05-15,15:00:00,7181,87056000000,227.45,8871.61,
2024-08-09,15:00:00,7181,20948000000,54.73,,104.0
2024-11-14,15:30:00,7181,62887000000,164.3,,104.0
2025-02-14,15:30:00,7181,84432000000,220.58,,104.0
2025-05-15,15:31:00,7181,123472000000,322.57,8467.97,
2025-08-08,15:30:00,7181,34650000000,93.18,,124.0
2025-11-14,15:30:00,7181,93862000000,252.56,,124.0
