DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-15,15:00:00,3962,3015000000,45.13,,0.0
2021-05-13,15:00:00,3962,3467000000,51.69,,0.0
2021-08-10,15:00:00,3962,,,,
2021-08-13,15:00:00,3962,3768000000,54.66,,0.0
2021-11-15,15:00:00,3962,4104000000,58.79,422.66,
2021-12-14,15:00:00,3962,,,,
2022-02-10,15:00:00,3962,3265000000,45.24,,0.0
2022-03-14,15:00:00,3962,,,,4.5
2022-05-13,15:15:00,3962,3093000000,42.81,462.84,
2022-08-15,15:00:00,3962,51000000,0.71,,7.0
2022-11-11,15:00:00,3962,168000000,2.33,,7.0
2023-02-14,15:00:00,3962,3623000000,50.1,,7.0
2023-05-15,15:00:00,3962,3856000000,53.31,504.21,
2023-08-14,15:00:00,3962,855000000,11.82,,12.0
2023-11-14,15:00:00,3962,3131000000,43.28,,12.5
2024-02-14,15:00:00,3962,6982000000,96.51,,12.5
2024-03-25,09:00:00,3962,,,,18.7
2024-05-15,15:00:00,3962,4325000000,59.78,546.6,
2024-08-14,15:00:00,3962,1432000000,20.03,,14.5
2024-11-13,15:30:00,3962,2104000000,29.82,,14.5
2025-02-13,15:30:00,3962,8260000000,117.61,,14.5
2025-05-15,15:30:00,3962,7532000000,107.49,592.91,
2025-08-14,15:30:00,3962,469000000,6.74,,23.0
2025-11-13,15:30:00,3962,1561000000,22.45,,23.0
