DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,16:00:00,3105,,,,
2021-02-10,11:30:00,3105,13540000000,81.38,1375.19,
2021-05-13,11:30:00,3105,,,,
2021-05-13,11:30:00,3105,12426000000,74.66,,30.0
2021-08-04,11:30:00,3105,17098000000,102.74,,30.0
2021-10-28,16:00:00,3105,,,,
2021-11-11,11:30:00,3105,14416000000,86.61,,30.0
2022-01-31,16:00:00,3105,,,,
2022-02-09,11:30:00,3105,24816000000,149.08,1556.01,
2022-05-12,11:30:00,3105,11648000000,69.97,,34.0
2022-08-09,11:30:00,3105,13196000000,79.42,,34.0
2022-11-10,11:30:00,3105,14922000000,90.58,,34.0
2023-02-10,11:30:00,3105,19740000000,121.06,1679.53,
2023-05-11,11:30:00,3105,11705000000,74.54,,36.0
2023-08-08,11:30:00,3105,11627000000,74.04,,36.0
2023-08-22,16:00:00,3105,,,,
2023-11-09,11:30:00,3105,-19361000000,-123.26,,36.0
2024-02-09,11:30:00,3105,-20045000000,-127.61,1595.0,
2024-05-09,11:30:00,3105,7895000000,50.25,,36.0
2024-08-07,11:30:00,3105,8936000000,56.87,,36.0
2024-11-07,11:30:00,3105,2952000000,18.79,,36.0
2025-02-12,11:30:00,3105,10277000000,65.4,1714.44,
2025-05-12,11:30:00,3105,15293000000,97.65,,36.0
2025-08-06,11:30:00,3105,11498000000,73.53,,36.0
2025-11-07,11:30:00,3105,13824000000,88.44,,36.0
