Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
543A,2026-03-31,2026-05-14,,,,,,,,,,,,,,,,,8.0,,2425000000000,110000000000,110000000000,70000000000,25.0,,,,,
543A,2027-03-31,2026-08-12,,597869000000,262260000000,,251455000000,91.22,,2281447000000,1027910000000,0.413,,-4436000000,293748000000,-11814000000,333193000000,,8.0,,2425000000000,343246000000,,303246000000,110.01,,,,,
