DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:20:00,6367,128740000000,439.97,,160.0
2021-05-11,15:20:00,6367,156249000000,533.97,5691.85,
2021-08-03,15:20:00,6367,78628000000,268.68,,180.0
2021-11-04,15:20:00,6367,139098000000,475.3,,180.0
2022-02-07,15:20:00,6367,178723000000,610.68,,180.0
2022-05-10,15:20:00,6367,217709000000,743.88,6729.73,
2022-08-02,15:20:00,6367,70551000000,241.05,,200.0
2022-11-08,15:20:00,6367,156395000000,534.33,,220.0
2023-02-07,15:20:00,6367,208952000000,713.87,,220.0
2023-05-09,15:20:00,6367,257754000000,880.59,7635.27,
2023-08-08,15:20:00,6367,80258000000,274.18,,240.0
2023-11-07,15:20:00,6367,153004000000,522.68,,240.0
2024-02-06,15:20:00,6367,193850000000,662.19,,240.0
2024-05-09,15:20:00,6367,260311000000,889.22,9009.19,
2024-08-06,15:20:00,6367,63099000000,215.53,,320.0
2024-11-06,15:30:00,6367,151657000000,518.0,,320.0
2025-02-05,15:30:00,6367,186712000000,637.72,,320.0
2025-05-08,15:30:00,6367,264757000000,904.27,9567.14,
2025-08-05,15:30:00,6367,81526000000,278.43,,330.0
2025-11-05,15:30:00,6367,160933000000,549.61,,330.0
