DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-03,15:00:00,3612,-7820000000,-233.32,,0.0
2021-02-03,19:40:00,3612,-7820000000,-233.32,,0.0
2021-05-06,15:00:00,3612,-17149000000,-511.08,2328.54,
2021-08-04,15:00:00,3612,1435000000,38.86,,31.0
2021-11-04,15:00:00,3612,-1210000000,-43.34,,27.0
2022-01-13,21:10:00,3612,,,,
2022-02-03,15:00:00,3612,3294000000,86.4,,27.0
2022-05-09,15:00:00,3612,239000000,-7.79,2323.45,
2022-08-03,15:00:00,3612,2824000000,79.74,,48.0
2022-11-07,15:00:00,3612,2084000000,54.05,,48.0
2023-02-03,15:00:00,3612,6502000000,180.51,,48.0
2023-05-08,15:00:00,3612,5686000000,152.73,2426.19,
2023-05-09,18:30:00,3612,5686000000,152.73,2426.19,
2023-08-03,15:00:00,3612,3356000000,95.09,,51.0
2023-11-06,15:00:00,3612,3249000000,88.15,,56.0
2024-02-05,15:00:00,3612,8101000000,228.33,,56.0
2024-04-03,15:00:00,3612,6764000000,187.37,2409.79,
2024-07-03,15:00:00,3612,4099000000,117.89,,75.0
2024-10-03,15:00:00,3612,4669000000,132.89,,75.0
2025-01-08,15:30:00,3612,8378000000,240.46,,80.0
2025-04-03,15:30:00,3612,11105000000,319.17,2384.9,
2025-07-03,15:30:00,3612,4319000000,126.77,,106.0
2025-10-03,15:30:00,3612,5640000000,165.47,,109.0
2026-01-07,15:30:00,3612,9745000000,281.56,,109.0
