DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-16,15:00:00,3765,16369000000,239.94,1422.35,
2021-05-14,15:00:00,3765,6770000000,99.77,,
2021-08-13,15:00:00,3765,13278000000,195.67,,
2021-11-12,15:00:00,3765,18532000000,274.05,,
2022-02-14,15:00:00,3765,22883000000,341.44,1681.71,
2022-05-13,15:00:00,3765,4822000000,76.17,,
2022-08-10,15:45:00,3765,8684000000,138.73,,
2022-11-14,15:00:00,3765,12935000000,207.42,,
2023-02-14,15:05:00,3765,19022000000,305.61,1894.36,
2023-05-11,15:00:00,3765,5150000000,83.78,,
2023-08-09,15:00:00,3765,10175000000,167.75,,
2023-11-13,15:00:00,3765,13659000000,226.14,,
2024-02-14,15:00:00,3765,16433000000,272.65,2127.98,
2024-05-09,15:00:00,3765,4002000000,67.61,,
2024-08-09,15:00:00,3765,7822000000,134.22,,
2024-11-12,15:30:00,3765,9691000000,160.99,,
2025-02-14,15:30:00,3765,11171000000,182.67,2280.75,
2025-05-09,15:30:00,3765,1609000000,28.92,,
2025-08-08,15:30:00,3765,2464000000,44.95,,
2025-11-07,15:30:00,3765,2892000000,52.92,,
