DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,15:00:00,8802,88782000000,66.33,,30.0
2021-05-13,15:00:00,8802,135655000000,101.34,1383.47,
2021-08-06,15:00:00,8802,34708000000,25.93,,33.0
2021-11-10,15:00:00,8802,55287000000,41.36,,33.0
2022-02-10,15:00:00,8802,87142000000,65.28,,36.0
2022-05-12,15:00:00,8802,155171000000,116.45,1514.58,
2022-08-05,15:00:00,8802,61553000000,46.54,,38.0
2022-11-10,15:00:00,8802,76342000000,57.71,,38.0
2023-02-09,15:00:00,8802,102809000000,77.79,,38.0
2023-05-11,15:00:00,8802,165343000000,125.54,1664.47,
2023-08-10,15:00:00,8802,19269000000,14.93,,40.0
2023-11-09,15:00:00,8802,41546000000,32.34,,40.0
2024-02-09,15:00:00,8802,77547000000,60.61,,40.0
2024-05-10,15:00:00,8802,168432000000,131.96,1896.25,
2024-08-08,15:00:00,8802,25941000000,20.52,,43.0
2024-11-07,15:30:00,8802,50021000000,39.7,,43.0
2025-02-07,15:30:00,8802,105791000000,84.23,,43.0
2025-05-12,15:30:00,8802,189356000000,151.04,2057.47,
2025-08-07,15:30:00,8802,31985000000,25.75,,46.0
2025-11-10,15:30:00,8802,58071000000,47.03,,46.0
