DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,15:00:00,5332,15535000000,91.7,,70.0
2021-04-28,15:00:00,5332,27199000000,160.55,2163.84,
2021-07-30,15:00:00,5332,8985000000,53.02,,80.0
2021-10-29,15:00:00,5332,19868000000,117.22,,90.0
2022-01-28,15:00:00,5332,32352000000,190.87,,90.0
2022-04-28,15:00:00,5332,40131000000,236.74,2391.35,
2022-07-29,15:00:00,5332,10538000000,62.16,,100.0
2022-10-28,15:00:00,5332,18852000000,111.19,,100.0
2023-01-31,15:00:00,5332,36270000000,213.91,,100.0
2023-04-28,15:00:00,5332,38943000000,229.66,2674.28,
2023-07-31,15:00:00,5332,5723000000,33.75,,100.0
2023-10-30,15:00:00,5332,16677000000,98.33,,100.0
2024-01-31,15:00:00,5332,26494000000,156.21,,100.0
2024-04-26,15:00:00,5332,37196000000,219.3,2962.21,
2024-07-31,15:00:00,5332,8739000000,51.52,,100.0
2024-10-28,15:00:00,5332,16949000000,99.92,,100.0
2025-01-31,15:30:00,5332,36402000000,214.58,,100.0
2025-04-28,15:30:00,5332,12168000000,71.73,3077.0,
2025-07-31,15:30:00,5332,6306000000,37.32,,100.0
2025-10-31,15:30:00,5332,8790000000,52.67,,100.0
