DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-25,16:00:00,3635,22202000000,174.66,1218.04,100.0
2021-04-26,15:00:00,3635,29550000000,178.68,992.3,
2021-07-26,16:00:00,3635,13381000000,80.55,976.98,81.0
2021-10-11,15:00:00,3635,,,,
2021-10-25,16:00:00,3635,18142000000,109.19,989.62,81.0
2022-01-31,16:15:00,3635,28293000000,170.2,1067.91,98.0
2022-04-25,16:30:00,3635,,,,108.0
2022-04-25,16:30:00,3635,35359000000,214.56,874.33,
2022-05-16,17:00:00,3635,,,,48.0
2022-07-25,16:00:00,3635,6750000000,42.87,766.2,48.0
2022-10-11,15:30:00,3635,,,,
2022-10-31,16:00:00,3635,13648000000,43.33,398.13,48.0
2023-01-30,15:00:00,3635,13477000000,42.78,384.3,48.0
2023-04-24,16:00:00,3635,30935000000,98.2,450.72,
2023-07-31,16:00:00,3635,10552000000,33.46,455.43,50.0
2023-10-23,16:00:00,3635,,,,
2023-10-30,16:00:00,3635,16795000000,53.24,475.37,50.0
2024-01-29,16:00:00,3635,24283000000,76.95,496.93,50.0
2024-04-15,16:00:00,3635,,,,
2024-04-30,16:00:00,3635,33792000000,107.06,553.59,
2024-07-29,15:00:00,3635,13638000000,43.18,560.38,48.0
2024-10-21,15:00:00,3635,,,,
2024-10-28,16:00:00,3635,15975000000,50.58,540.81,48.0
2025-01-27,16:00:00,3635,25161000000,79.67,616.96,48.0
2025-04-30,16:00:00,3635,37628000000,119.14,596.95,
2025-07-28,16:00:00,3635,6072000000,19.23,589.49,43.0
2025-09-02,16:00:00,3635,6072000000,19.23,589.49,43.0
2025-10-23,16:45:00,3635,,,,
2025-10-27,16:00:00,3635,13465000000,42.61,742.58,43.0
