DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-03,14:00:00,5930,3884000000,54.19,,25.0
2021-02-03,14:00:00,5930,,,,
2021-05-13,14:00:00,5930,8399000000,117.16,1175.9,
2021-08-04,14:00:00,5930,-301000000,-4.24,,40.0
2021-11-04,14:00:00,5930,1224000000,17.6,,40.0
2022-02-04,14:00:00,5930,3311000000,48.1,,40.0
2022-05-12,14:00:00,5930,6706000000,97.97,1225.96,
2022-08-04,14:00:00,5930,-388000000,-5.79,,42.0
2022-11-08,14:00:00,5930,1869000000,27.94,,42.0
2023-02-07,14:00:00,5930,4119000000,62.48,,42.0
2023-05-11,14:00:00,5930,7899000000,121.66,1348.39,
2023-08-04,14:00:00,5930,297000000,4.85,,42.0
2023-10-30,14:00:00,5930,,,,
2023-11-07,14:00:00,5930,3078000000,48.4,,42.0
2024-02-06,14:00:00,5930,5674000000,85.84,,42.0
2024-05-14,14:00:00,5930,10582000000,157.11,1458.84,
2024-08-06,14:00:00,5930,772000000,10.86,,64.0
2024-11-06,14:00:00,5930,2208000000,31.05,,64.0
2025-02-06,14:00:00,5930,5967000000,83.88,,64.0
2025-05-14,14:00:00,5930,13158000000,184.95,1592.13,
2025-08-05,16:00:00,5930,-111000000,-1.57,,74.0
2025-11-05,14:00:00,5930,2746000000,38.78,,74.0
