DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:00:00,8425,17997000000,372.1,,84.0
2021-05-12,15:00:00,8425,21772000000,450.14,4147.4,
2021-08-06,15:00:00,8425,4961000000,102.57,,110.0
2021-11-09,15:00:00,8425,9493000000,196.25,,110.0
2022-02-08,15:00:00,8425,17320000000,358.06,,110.0
2022-03-24,15:00:00,8425,,,,
2022-05-12,15:00:00,8425,14902000000,308.07,4536.14,
2022-08-04,15:00:00,8425,8139000000,168.26,,130.0
2022-11-08,15:00:00,8425,15584000000,322.06,,130.0
2023-02-07,15:00:00,8425,24757000000,511.56,,130.0
2023-05-12,15:00:00,8425,28398000000,586.75,5427.77,
2023-08-04,15:30:00,8425,6824000000,140.97,,166.0
2023-11-08,15:00:00,8425,17894000000,369.0,,172.0
2024-02-07,15:00:00,8425,27582000000,568.28,,172.0
2024-05-14,16:00:00,8425,35220000000,145.07,1270.62,
2024-08-06,15:00:00,8425,9720000000,39.14,,40.0
2024-11-06,15:30:00,8425,25595000000,96.89,,40.0
2025-02-05,15:30:00,8425,35802000000,132.88,,43.0
2025-05-13,15:30:00,8425,42038000000,154.54,1367.89,
2025-07-30,15:30:00,8425,15224000000,54.39,,48.0
2025-11-06,17:30:00,8425,29053000000,103.76,,50.0
