DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-03-16,15:00:00,3391,22556000000,465.31,5151.21,167.0
2021-06-22,15:00:00,3391,26283000000,542.04,5210.88,
2021-09-21,15:00:00,3391,7536000000,155.27,5282.68,167.0
2021-12-21,15:00:00,3391,12739000000,262.46,5403.29,167.0
2022-03-22,15:00:00,3391,18903000000,389.41,5351.51,167.0
2022-06-21,15:30:00,3391,21388000000,440.59,5314.48,
2022-06-23,16:30:00,3391,21388000000,440.59,5314.48,
2022-09-20,15:00:00,3391,7501000000,154.48,5444.06,233.0
2022-12-20,15:00:00,3391,14631000000,301.27,5618.66,233.0
2023-03-23,15:00:00,3391,21712000000,446.96,5624.23,233.0
2023-06-23,15:00:00,3391,25258000000,519.9,5690.49,
2023-09-20,15:00:00,3391,8269000000,170.16,5612.07,267.0
2023-12-19,15:00:00,3391,16071000000,330.66,5788.74,267.0
2024-03-21,15:00:00,3391,23557000000,484.6,5786.54,267.0
2024-06-21,15:00:00,3391,24105000000,495.85,5797.19,
2024-09-20,15:00:00,3391,8974000000,184.52,5846.16,267.0
2024-09-30,15:00:00,3391,8974000000,184.52,5846.16,267.0
2025-03-28,16:00:00,3391,21743000000,447.27,5748.63,
2025-04-04,11:00:00,3391,9207000000,189.31,5802.39,267.0
2025-04-04,15:30:00,3391,8404000000,172.77,5794.95,267.0
2025-04-11,16:30:00,3391,17207000000,353.67,5778.9,
2025-07-10,15:30:00,3391,11112000000,228.31,5857.31,
2025-07-14,15:30:00,3391,11112000000,228.31,5857.31,
2025-10-10,15:30:00,3391,20365000000,83.64,1216.28,
2026-01-08,13:00:00,3391,26976000000,110.73,1225.03,
2026-01-14,15:45:00,3391,26976000000,110.73,1225.03,
