Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
341A,2026-03-31,2026-05-13,2027-03-31,3133000000,629000000,618000000,550000000,40.64,38.52,5341000000,2979000000,0.558,218.78,136000000,-688000000,659000000,2095000000,0.0,,,,,,,,4000000000,790000000,772000000,654000000,48.02
341A,2027-03-31,2026-08-05,,849000000,131000000,130000000,116000000,8.56,8.17,5373000000,3113000000,0.579,,,,,,,0.0,,4000000000,790000000,772000000,654000000,47.94,,,,,
