DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:30:00,6841,16730000000,62.68,,34.0
2021-05-11,15:30:00,6841,19219000000,72.0,1155.06,
2021-08-10,15:30:00,6841,2981000000,11.17,,34.0
2021-11-02,15:30:00,6841,9112000000,34.14,,34.0
2022-02-08,15:30:00,6841,14233000000,53.32,,34.0
2022-05-10,15:30:00,6841,21282000000,79.73,1249.72,
2022-08-09,15:30:00,6841,1335000000,5.0,,34.0
2022-11-01,15:30:00,6841,9272000000,34.74,,34.0
2023-02-07,15:30:00,6841,16855000000,63.14,,34.0
2023-05-09,15:30:00,6841,38920000000,145.81,1422.2,
2023-08-08,15:30:00,6841,24675000000,92.6,,34.0
2023-11-07,15:30:00,6841,35053000000,132.5,,34.0
2024-02-06,15:30:00,6841,52113000000,197.81,,40.0
2024-05-07,15:30:00,6841,61685000000,234.83,1678.42,
2024-08-06,15:30:00,6841,10054000000,38.65,,58.0
2024-11-05,15:30:00,6841,24573000000,94.45,,58.0
2025-02-04,15:30:00,6841,38700000000,148.74,,58.0
2025-05-07,15:30:00,6841,52123000000,200.41,1807.37,
2025-08-05,15:30:00,6841,15153000000,59.08,,64.0
2025-11-04,15:30:00,6841,29371000000,114.87,,64.0
