DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,14:00:00,1965,614000000,27.81,1816.06,28.0
2021-02-05,14:00:00,1965,,,,
2021-04-30,14:00:00,1965,,,,
2021-05-12,14:00:00,1965,1234000000,56.11,1896.12,
2021-08-05,14:00:00,1965,432000000,19.86,1876.65,28.0
2021-11-05,14:00:00,1965,821000000,37.71,1909.75,28.0
2022-02-04,14:00:00,1965,1340000000,61.56,1916.94,28.0
2022-02-25,14:00:00,1965,,,,30.0
2022-05-12,14:00:00,1965,2237000000,102.76,1950.36,
2022-08-05,14:00:00,1965,564000000,25.94,1948.82,32.0
2022-11-08,14:00:00,1965,787000000,36.16,1951.19,32.0
2023-02-08,14:00:00,1965,,,,34.0
2023-02-08,14:00:00,1965,1288000000,59.18,1950.95,34.0
2023-05-12,14:00:00,1965,2339000000,107.43,1992.31,
2023-08-08,14:00:00,1965,530000000,24.38,2012.48,36.0
2023-09-29,14:00:00,1965,,,,40.0
2023-11-08,14:00:00,1965,1236000000,56.79,2075.69,40.0
2024-02-07,14:00:00,1965,,,,48.0
2024-02-07,14:00:00,1965,2284000000,105.45,2129.23,48.0
2024-05-14,14:00:00,1965,4506000000,209.44,2337.72,
2024-08-07,14:00:00,1965,612000000,29.1,2333.98,52.0
2024-09-27,14:00:00,1965,,,,100.0
2024-11-06,14:00:00,1965,1678000000,79.8,2351.44,100.0
2025-02-05,14:00:00,1965,,,,
2025-02-05,14:00:00,1965,3895000000,185.14,2407.9,100.0
2025-05-13,14:00:00,1965,7256000000,344.9,2516.4,
2025-08-07,14:00:00,1965,1694000000,80.61,2560.93,104.0
2025-09-30,14:00:00,1965,,,,
2025-11-07,14:00:00,1965,4545000000,218.26,2696.59,108.0
