DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:00:00,5019,-7516000000,-25.29,,120.0
2021-05-11,15:00:00,5019,34920000000,117.47,3871.69,
2021-08-06,15:00:00,5019,88380000000,297.31,,120.0
2021-11-09,15:00:00,5019,142702000000,480.03,,120.0
2022-02-08,15:00:00,5019,199928000000,672.51,,120.0
2022-05-10,15:00:00,5019,279498000000,940.15,4749.7,
2022-08-09,15:00:00,5019,179321000000,603.16,,120.0
2022-11-08,15:00:00,5019,280798000000,944.46,,120.0
2023-02-14,15:00:00,5019,249629000000,839.58,,120.0
2023-05-09,15:00:00,5019,253646000000,853.37,5510.24,
2023-08-08,15:00:00,5019,45406000000,156.49,,120.0
2023-11-14,15:00:00,5019,164946000000,574.44,,
2024-02-13,15:00:00,5019,239085000000,167.76,,
2024-05-14,15:00:00,5019,228518000000,161.32,1305.18,
2024-08-06,15:00:00,5019,95022000000,69.24,,32.0
2024-11-12,13:00:00,5019,99442000000,72.99,,36.0
2025-02-12,15:30:00,5019,,,,
2025-02-12,15:30:00,5019,127454000000,94.43,,36.0
2025-05-13,15:30:00,5019,104055000000,77.83,1404.8,
2025-08-08,15:35:00,5019,5243000000,4.28,,36.0
2025-11-11,15:30:00,5019,,,,
2025-11-11,15:30:00,5019,36075000000,29.46,,36.0
