DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,16:00:00,3569,3526000000,63.74,1408.44,36.0
2021-02-05,16:00:00,3569,,,,
2021-05-19,15:00:00,3569,6252000000,113.8,1484.52,
2021-05-19,15:00:00,3569,,,,
2021-08-04,15:00:00,3569,2460000000,45.86,1558.91,36.0
2021-11-09,15:00:00,3569,4498000000,83.85,1597.31,36.0
2022-02-02,15:00:00,3569,6562000000,122.33,1616.63,36.0
2022-05-12,15:00:00,3569,8553000000,159.43,1685.37,
2022-08-04,15:00:00,3569,2707000000,50.41,1793.34,40.0
2022-11-10,15:00:00,3569,5174000000,96.27,1909.11,46.0
2023-02-08,15:30:00,3569,9359000000,174.32,1982.8,46.0
2023-05-15,15:00:00,3569,11023000000,205.43,1951.14,
2023-08-03,15:05:00,3569,3121000000,58.27,2021.49,46.0
2023-11-08,15:00:00,3569,5757000000,107.37,2158.88,46.0
2024-02-08,15:00:00,3569,8719000000,162.66,2206.26,46.0
2024-03-25,15:00:00,3569,,,,53.0
2024-05-13,15:00:00,3569,12156000000,226.53,2234.88,
2024-08-08,15:00:00,3569,3505000000,63.51,2323.29,60.0
2024-11-13,15:00:00,3569,6710000000,120.05,2373.3,60.0
2025-02-06,15:00:00,3569,10697000000,187.9,2313.0,68.0
2025-05-15,15:00:00,3569,13887000000,242.29,2437.38,
2025-08-04,15:00:00,3569,4088000000,69.71,2401.55,76.0
2025-11-13,15:00:00,3569,7972000000,135.78,2482.6,76.0
