DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,15:00:00,4928,1087000000,31.84,,205.0
2021-04-30,15:00:00,4928,2004000000,58.67,,205.0
2021-07-30,15:00:00,4928,3601000000,105.45,,205.0
2021-11-09,15:00:00,4928,6383000000,186.88,1520.27,
2022-02-08,15:00:00,4928,856000000,25.09,,210.0
2022-05-11,15:00:00,4928,2982000000,87.31,,210.0
2022-08-04,15:00:00,4928,4653000000,136.25,,210.0
2022-11-10,15:00:00,4928,7589000000,222.2,1524.05,
2023-02-07,15:00:00,4928,1180000000,34.56,,215.0
2023-05-10,15:00:00,4928,2672000000,78.23,,215.0
2023-08-07,15:00:00,4928,4695000000,137.48,,215.0
2023-11-07,15:00:00,4928,7673000000,224.66,1545.54,
2024-02-08,15:00:00,4928,1006000000,29.46,,220.0
2024-05-09,15:00:00,4928,2597000000,76.06,,220.0
2024-08-06,15:00:00,4928,4490000000,131.48,,220.0
2024-11-08,15:30:00,4928,7970000000,233.34,1565.68,
2025-02-05,15:30:00,4928,973000000,28.51,,225.0
2025-05-08,15:30:00,4928,2641000000,77.34,,225.0
2025-08-05,15:30:00,4928,4123000000,120.73,,225.0
2025-11-07,15:30:00,4928,8030000000,235.1,1574.17,
