DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:00:00,5706,14073000000,246.45,,70.0
2021-03-24,15:00:00,5706,,,,80.0
2021-05-11,15:00:00,5706,44771000000,784.01,3484.21,
2021-08-06,15:00:00,5706,18757000000,328.46,,85.0
2021-11-09,15:00:00,5706,31345000000,548.86,,100.0
2022-02-09,15:00:00,5706,36865000000,645.48,,100.0
2022-05-11,15:00:00,5706,52088000000,912.0,4196.37,
2022-08-09,15:00:00,5706,21716000000,380.19,,140.0
2022-11-09,15:00:00,5706,27927000000,488.88,,140.0
2023-02-07,15:00:00,5706,17225000000,301.52,,140.0
2023-05-10,15:00:00,5706,8511000000,148.99,4434.42,
2023-08-08,15:00:00,5706,2543000000,44.51,,140.0
2023-11-10,15:00:00,5706,8142000000,142.49,,140.0
2024-02-07,15:00:00,5706,15179000000,265.59,,140.0
2024-05-13,15:00:00,5706,25989000000,454.71,4872.3,
2024-08-08,15:00:00,5706,22103000000,386.68,,150.0
2024-11-08,15:30:00,5706,37035000000,647.83,,165.0
2025-02-12,15:30:00,5706,52137000000,911.92,,165.0
2025-05-13,15:30:00,5706,64662000000,1130.95,5798.07,
2025-08-08,15:30:00,5706,-5970000000,-104.41,,195.0
2025-11-11,15:30:00,5706,19049000000,333.09,,210.0
