DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-29,16:00:00,8739,2616000000,13.09,109.84,11.0
2021-05-07,17:00:00,8739,3468000000,17.35,116.47,
2021-07-30,17:00:00,8739,1063000000,5.31,110.55,
2021-10-29,16:00:00,8739,2241000000,11.2,114.47,
2022-01-31,16:00:00,8739,3684000000,18.43,120.64,12.0
2022-05-06,16:30:00,8739,4070000000,20.37,121.98,
2022-07-29,17:15:00,8739,1070000000,5.36,115.32,
2022-10-31,16:00:00,8739,2275000000,56.97,603.14,
2023-01-31,16:00:00,8739,3122000000,78.23,618.78,60.0
2023-05-08,16:30:00,8739,4521000000,113.37,655.21,
2023-07-31,16:00:00,8739,2019000000,50.69,683.54,
2023-10-31,16:00:00,8739,3332000000,83.64,716.42,
2024-01-31,16:00:00,8739,4525000000,113.57,735.99,66.0
2024-05-07,17:00:00,8739,6519000000,163.79,794.32,
2024-07-31,16:00:00,8739,1120000000,28.17,779.29,
2024-10-31,16:30:00,8739,2284000000,57.4,792.19,
2025-01-31,16:30:00,8739,3321000000,83.5,822.14,68.0
2025-05-07,16:30:00,8739,5252000000,132.16,845.64,
2025-07-31,16:00:00,8739,1633000000,41.18,830.58,
2025-10-31,16:00:00,8739,2880000000,72.76,879.02,
