DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-04,15:00:00,4385,4111000000,26.25,,
2021-04-30,15:00:00,4385,,,,
2021-04-30,15:00:00,4385,3576000000,22.81,,
2021-06-23,15:00:00,4385,,,,
2021-08-12,15:00:00,4385,5720000000,36.43,247.52,
2021-10-29,15:00:00,4385,-119000000,-0.75,,
2022-02-03,15:00:00,4385,-2728000000,-17.11,,
2022-04-28,15:00:00,4385,-7708000000,-48.27,,
2022-04-28,15:00:00,4385,,,,
2022-08-08,15:00:00,4385,-7569000000,-47.34,228.57,
2022-10-31,15:00:00,4385,412000000,2.56,,
2023-02-07,15:00:00,4385,1202000000,7.47,,
2023-04-28,15:00:00,4385,5056000000,31.38,,
2023-04-28,15:00:00,4385,,,,
2023-08-01,15:00:00,4385,,,,
2023-08-10,15:00:00,4385,13070000000,81.01,329.8,
2023-11-13,15:00:00,4385,2811000000,17.27,,
2024-02-13,15:00:00,4385,4550000000,27.94,,
2024-05-09,15:00:00,4385,8754000000,53.69,,
2024-08-13,15:00:00,4385,13461000000,82.48,438.33,
2024-11-05,15:30:00,4385,2933000000,17.9,,0.0
2025-02-06,15:30:00,4385,7384000000,45.02,,0.0
2025-05-07,15:30:00,4385,11732000000,71.49,,0.0
2025-08-05,15:30:00,4385,26114000000,159.05,603.28,
2025-11-07,15:30:00,4385,4987000000,30.3,,0.0
