DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-04-06,15:00:00,2659,6074000000,190.04,4001.24,
2021-07-06,15:00:00,2659,1740000000,54.45,4000.36,55.0
2021-10-05,15:00:00,2659,3188000000,99.74,4046.16,55.0
2022-01-05,15:00:00,2659,4810000000,151.5,4099.33,55.0
2022-04-05,15:00:00,2659,6660000000,211.09,4160.04,
2022-07-05,15:00:00,2659,1696000000,54.92,4144.83,60.0
2022-10-05,15:00:00,2659,3817000000,123.54,4213.4,60.0
2023-01-05,15:00:00,2659,5210000000,168.63,4258.49,60.0
2023-04-05,15:00:00,2659,7569000000,244.95,4336.36,
2023-07-05,15:00:00,2659,2371000000,76.74,4338.7,74.0
2023-09-29,16:00:00,2659,,,,
2023-10-05,15:00:00,2659,5608000000,181.46,4443.86,74.0
2024-01-05,15:00:00,2659,7856000000,254.19,4516.77,74.0
2024-02-05,16:00:00,2659,,,,110.0
2024-04-05,15:00:00,2659,10683000000,345.63,4606.69,
2024-07-05,15:00:00,2659,,,,55.0
2024-07-05,15:00:00,2659,2769000000,89.58,4586.78,55.0
2024-10-04,15:00:00,2659,5934000000,95.98,,55.0
2025-01-08,15:00:00,2659,8146000000,131.76,,55.0
2025-02-05,15:00:00,2659,,,,80.0
2025-04-07,15:00:00,2659,11469000000,185.49,2433.93,
2025-07-04,15:00:00,2659,2922000000,47.25,,100.0
2025-10-07,15:00:00,2659,5874000000,94.99,,100.0
2026-01-07,15:00:00,2659,8077000000,130.61,,100.0
