DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,16:00:00,9031,-10538000000,-133.78,,25.0
2021-05-13,16:00:00,9031,-12074000000,-153.27,2083.74,
2021-08-12,16:00:00,9031,-171000000,-2.18,,
2021-11-10,16:00:00,9031,1000000,0.01,,25.0
2021-11-08,17:00:00,9031,,,,
2021-11-10,16:00:00,9031,,,,25.0
2022-02-10,16:00:00,9031,5092000000,64.63,,25.0
2022-02-10,16:00:00,9031,,,,
2022-05-12,16:00:00,9031,9873000000,125.31,2191.06,
2022-08-10,16:00:00,9031,3919000000,49.75,,30.0
2022-11-10,16:00:00,9031,8782000000,111.47,,30.0
2023-02-09,16:00:00,9031,13885000000,176.22,,30.0
2023-05-11,16:00:00,9031,18368000000,233.1,2471.07,
2023-08-10,16:00:00,9031,9390000000,119.12,,35.0
2023-11-10,16:00:00,9031,10968000000,139.19,,35.0
2024-02-08,16:00:00,9031,16649000000,211.4,,35.0
2024-03-21,16:00:00,9031,,,,
2024-03-21,16:00:00,9031,,,,40.0
2024-05-10,16:00:00,9031,24723000000,314.0,2910.74,
2024-08-08,16:00:00,9031,3697000000,47.03,,35.0
2024-11-14,16:00:00,9031,9254000000,118.2,,35.0
2025-02-13,16:00:00,9031,16160000000,207.15,,35.0
2025-03-21,16:00:00,9031,,,,40.0
2025-05-09,16:00:00,9031,20810000000,267.21,3214.37,
2025-08-07,16:00:00,9031,6477000000,83.84,,40.0
2025-11-13,16:00:00,9031,16526000000,216.25,,50.0
