DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-04,15:00:00,2501,,,,
2021-02-10,15:00:00,2501,-16071000000,-206.31,1922.8,
2021-05-07,15:00:00,2501,-5199000000,-66.75,,42.0
2021-08-06,15:00:00,2501,12341000000,158.42,,42.0
2021-11-05,15:00:00,2501,15731000000,201.95,,42.0
2022-02-10,15:00:00,2501,12331000000,158.3,2086.96,
2022-05-12,15:00:00,2501,-3993000000,-51.26,,42.0
2022-08-10,15:00:00,2501,-386000000,-4.96,,42.0
2022-11-09,15:00:00,2501,5299000000,68.02,,42.0
2023-02-06,15:00:00,2501,,,,
2023-02-15,15:00:00,2501,5450000000,69.96,2134.98,
2023-05-11,15:00:00,2501,-3596000000,-46.16,,45.0
2023-08-10,15:00:00,2501,-5104000000,-65.52,,45.0
2023-11-10,15:00:00,2501,3058000000,39.26,,45.0
2024-02-14,15:00:00,2501,8724000000,111.99,2340.41,
2024-05-14,15:00:00,2501,-1977000000,-25.38,,52.0
2024-08-13,15:00:00,2501,6080000000,78.04,,52.0
2024-11-12,15:00:00,2501,11505000000,147.66,,52.0
2025-01-30,15:00:00,2501,,,,
2025-02-14,15:00:00,2501,7714000000,99.0,2515.68,
2025-05-13,15:00:00,2501,-4222000000,-54.18,,60.0
2025-08-07,15:00:00,2501,1787000000,22.93,,60.0
2025-11-12,14:00:00,2501,10892000000,139.72,,90.0
2025-12-24,15:00:00,2501,,,,
