DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-01-28,13:30:00,7741,94428000000,252.17,,
2021-04-30,13:30:00,7741,125446000000,335.77,1862.96,
2021-07-29,13:30:00,7741,41258000000,111.83,,
2021-10-28,13:30:00,7741,84224000000,228.29,,
2022-02-01,13:30:00,7741,125085000000,339.04,,
2022-05-06,14:10:00,7741,164507000000,446.45,2201.68,
2022-08-04,15:30:00,7741,48358000000,132.83,,
2022-10-27,13:30:00,7741,95459000000,263.8,,
2023-01-31,13:30:00,7741,126085000000,350.14,,
2023-05-08,13:30:00,7741,168638000000,469.76,2311.72,
2023-07-31,13:30:00,7741,38215000000,108.07,,
2023-10-31,13:30:00,7741,85633000000,242.47,,
2024-02-01,13:30:00,7741,124286000000,352.79,,
2024-05-15,11:00:00,7741,181377000000,515.48,2760.91,
2024-08-01,13:30:00,7741,47158000000,134.67,,
2024-10-31,13:30:00,7741,100091000000,286.64,,
2025-02-03,13:30:00,7741,150571000000,431.99,,
2025-05-01,13:30:00,7741,202101000000,581.45,2841.73,
2025-08-01,13:30:00,7741,51840000000,151.24,,
2025-10-31,13:30:00,7741,107268000000,313.19,,
