DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,13:00:00,7966,7936000000,109.8,,78.0
2021-05-10,13:00:00,7966,11407000000,157.81,2722.89,
2021-08-06,13:00:00,7966,5455000000,75.45,,78.0
2021-11-08,13:00:00,7966,8792000000,121.59,,78.0
2022-02-09,13:00:00,7966,13373000000,185.34,,88.0
2022-05-09,13:00:00,7966,16641000000,232.12,2996.21,
2022-08-08,13:00:00,7966,5159000000,74.51,,88.0
2022-11-10,13:00:00,7966,8791000000,127.74,,88.0
2023-02-10,13:00:00,7966,11075000000,161.29,,88.0
2023-05-08,13:00:00,7966,11512000000,167.85,3341.8,
2023-05-12,15:00:00,7966,11512000000,167.85,3311.24,
2023-08-09,13:00:00,7966,1100000000,16.09,,88.0
2023-11-08,13:00:00,7966,1966000000,28.76,,88.0
2024-02-08,13:00:00,7966,3994000000,58.4,,88.0
2024-05-08,13:00:00,7966,5243000000,76.66,3394.93,
2024-08-08,13:00:00,7966,5890000000,86.1,,88.0
2024-11-07,13:00:00,7966,10814000000,158.07,,100.0
2025-02-06,13:00:00,7966,16154000000,236.1,,100.0
2025-04-22,15:30:00,7966,,,,
2025-05-08,13:00:00,7966,14476000000,211.98,3642.6,
2025-08-07,13:00:00,7966,3818000000,57.57,,110.0
2025-11-07,13:00:00,7966,8928000000,135.48,,110.0
