Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
556A,2026-04-30,2026-06-15,2027-04-30,4494000000,600000000,600000000,496000000,216.19,196.13,2385000000,1777000000,0.745,674.3,503000000,-33000000,813000000,1527000000,0.0,,,,,,,,5684000000,716000000,720000000,468000000,172.1
556A,2027-04-30,2026-09-14,,1287000000,185000000,184000000,116000000,42.99,40.21,2670000000,2152000000,0.806,,,,,,,0.0,,5684000000,716000000,720000000,468000000,172.1,,,,,
