DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-05,15:00:00,8876,6713000000,44.41,,
2021-03-25,15:00:00,8876,,,,18.0
2021-05-13,15:00:00,8876,9354000000,61.88,374.35,
2021-08-12,15:30:00,8876,2805000000,18.54,,22.0
2021-08-16,16:00:00,8876,2805000000,18.54,,22.0
2021-11-11,15:00:00,8876,6537000000,43.15,,22.0
2022-02-10,15:00:00,8876,9103000000,59.91,,22.0
2022-05-12,15:00:00,8876,15644000000,102.79,356.2,
2022-08-12,15:00:00,8876,3433000000,22.45,,31.0
2022-11-10,15:00:00,8876,13100000000,85.67,,31.0
2023-02-09,15:00:00,8876,17586000000,115.01,,31.0
2023-05-11,15:00:00,8876,20887000000,136.62,448.9,
2023-08-10,15:00:00,8876,3997000000,26.15,,37.0
2023-11-09,15:00:00,8876,8827000000,57.75,,37.0
2024-02-08,15:00:00,8876,12641000000,82.7,,37.0
2024-05-09,16:00:00,8876,-27807000000,-181.93,252.71,
2024-08-08,15:00:00,8876,24043000000,157.33,,42.0
2024-11-07,15:30:00,8876,32972000000,216.52,,42.0
2025-02-13,15:30:00,8876,37279000000,246.16,,42.0
2025-05-08,15:30:00,8876,43317000000,286.85,455.64,
2025-08-07,15:30:00,8876,4414000000,29.5,,49.0
2025-11-13,15:30:00,8876,10166000000,67.67,,49.0
