DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-01,15:00:00,6050,274000000,27.08,,
2021-04-12,15:00:00,6050,,,,
2021-04-26,15:00:00,6050,,,,
2021-05-10,15:00:00,6050,,,,
2021-05-10,15:00:00,6050,569000000,56.22,,
2021-08-02,15:00:00,6050,917000000,90.55,,14.0
2021-08-02,15:00:00,6050,,,,14.0
2021-11-11,15:00:00,6050,1086000000,107.44,489.38,
2022-02-01,15:00:00,6050,383000000,38.18,,
2022-04-12,15:00:00,6050,,,,
2022-05-10,15:00:00,6050,965000000,96.25,,
2022-08-02,15:00:00,6050,1343000000,133.88,,
2022-11-07,15:00:00,6050,1689000000,168.38,646.13,
2022-11-07,15:00:00,6050,,,,24.0
2023-02-01,15:30:00,6050,332000000,33.11,,26.0
2023-05-09,15:00:00,6050,,,,
2023-05-09,15:00:00,6050,653000000,65.18,,26.0
2023-08-02,17:00:00,6050,928000000,92.66,,26.0
2023-11-06,15:00:00,6050,1229000000,122.74,739.14,
2024-02-01,15:00:00,6050,216000000,19.06,,27.0
2024-05-07,15:00:00,6050,536000000,46.87,,31.0
2024-08-01,15:00:00,6050,802000000,69.92,,31.0
2024-11-05,15:30:00,6050,1057000000,92.08,988.76,
2025-02-03,15:30:00,6050,245000000,21.27,,35.0
2025-05-12,15:30:00,6050,607000000,52.64,,35.0
2025-08-01,15:30:00,6050,781000000,67.61,,35.0
2025-10-10,15:30:00,6050,,,,
2025-11-07,15:30:00,6050,943000000,81.52,1039.62,
