DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,14:00:00,5161,234000000,11.97,,40.0
2021-02-09,14:00:00,5161,,,,
2021-05-14,14:00:00,5161,,,,
2021-05-14,14:00:00,5161,2697000000,137.76,3422.18,
2021-08-06,14:00:00,5161,878000000,44.82,,40.0
2021-11-05,14:00:00,5161,1155000000,58.98,,40.0
2021-11-05,14:00:00,5161,,,,
2022-02-08,14:00:00,5161,,,,
2022-02-08,14:00:00,5161,1350000000,68.93,,40.0
2022-05-13,14:00:00,5161,2105000000,107.47,3502.02,
2022-08-09,14:00:00,5161,,,,
2022-08-09,14:00:00,5161,253000000,13.04,,40.0
2022-11-08,14:00:00,5161,,,,
2022-11-08,14:00:00,5161,-27000000,-1.42,,40.0
2023-02-08,13:40:00,5161,-169000000,-8.8,,40.0
2023-05-11,16:00:00,5161,2109000000,109.51,3794.87,
2023-08-08,17:00:00,5161,,,,
2023-08-08,17:00:00,5161,1333000000,69.4,,40.0
2023-11-08,16:00:00,5161,1605000000,83.4,,40.0
2024-02-08,16:00:00,5161,3634000000,188.64,,40.0
2024-05-10,16:00:00,5161,5839000000,302.99,4481.67,
2024-08-26,16:15:00,5161,5038000000,261.46,4381.59,
2024-10-09,15:00:00,5161,1839000000,95.36,,50.0
2024-11-11,16:00:00,5161,2090000000,108.33,,52.0
2025-02-10,16:00:00,5161,2855000000,147.9,,204.0
2025-05-14,15:30:00,5161,3957000000,102.49,2276.51,
2025-08-07,16:00:00,5161,1460000000,37.81,,184.0
2025-11-13,16:00:00,5161,4289000000,111.85,,181.0
