DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-09,15:00:00,5110,22596000000,85.92,1729.05,
2021-05-12,16:30:00,5110,10669000000,40.57,1802.46,50.0
2021-08-05,15:00:00,5110,20501000000,77.95,1856.39,55.0
2021-11-09,16:30:00,5110,20726000000,78.8,1815.66,55.0
2022-02-09,15:00:00,5110,29470000000,112.05,1907.03,
2022-05-13,16:30:00,5110,11754000000,44.69,2038.06,45.0
2022-08-08,15:00:00,5110,17187000000,65.35,2199.55,45.0
2022-11-09,16:30:00,5110,14372000000,54.65,2186.46,35.0
2023-02-14,13:00:00,5110,9415000000,35.8,2076.74,
2023-05-15,16:30:00,5110,4006000000,15.23,2114.21,35.0
2023-08-07,13:00:00,5110,8196000000,31.16,2242.81,40.0
2023-11-10,16:30:00,5110,27205000000,103.43,2350.02,45.0
2024-02-14,13:00:00,5110,37048000000,140.86,2372.9,
2024-05-13,16:30:00,5110,24841000000,94.45,2515.25,58.0
2024-08-07,13:00:00,5110,38729000000,147.25,2651.48,58.0
2024-11-08,08:30:00,5110,4050000000,15.4,2355.24,58.0
2025-02-13,13:00:00,5110,9865000000,37.51,2494.54,
2025-05-15,16:30:00,5110,3561000000,13.54,2399.73,70.0
2025-08-07,13:00:00,5110,14374000000,54.66,2440.54,70.0
2025-11-12,16:30:00,5110,26013000000,98.93,2518.71,70.0
