DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,16:00:00,6859,943000000,41.27,1890.23,48.0
2021-05-14,16:45:00,6859,1961000000,85.79,1967.34,
2021-08-06,16:00:00,6859,-24000000,-1.06,1926.27,60.0
2021-10-29,15:00:00,6859,,,,
2021-11-11,16:00:00,6859,230000000,10.23,1937.29,60.0
2022-02-10,16:00:00,6859,834000000,37.12,1966.65,60.0
2022-05-13,16:00:00,6859,1905000000,84.89,2028.44,
2022-08-09,16:00:00,6859,-62000000,-2.79,2025.21,69.0
2022-10-28,16:00:00,6859,,,,
2022-11-11,16:00:00,6859,984000000,43.96,2087.74,69.0
2023-02-13,16:00:00,6859,1708000000,76.73,2059.78,69.0
2023-05-12,16:00:00,6859,3330000000,150.34,2150.64,
2023-08-09,16:00:00,6859,565000000,25.89,2187.49,70.0
2023-10-27,16:00:00,6859,,,,
2023-11-10,16:00:00,6859,1653000000,75.76,2257.2,70.0
2024-02-13,16:00:00,6859,3085000000,141.32,2267.03,70.0
2024-05-15,16:00:00,6859,4969000000,227.61,2414.58,
2024-08-08,16:00:00,6859,756000000,34.65,2451.49,80.0
2024-11-12,15:00:00,6859,2452000000,112.34,2430.72,80.0
2025-02-13,15:00:00,6859,3845000000,176.14,2549.67,80.0
2025-03-07,15:00:00,6859,,,,95.0
2025-05-15,15:00:00,6859,6003000000,274.97,2596.78,
2025-08-07,15:00:00,6859,107000000,4.94,2539.87,115.0
2025-11-13,15:00:00,6859,1912000000,87.49,2648.48,115.0
