DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-02,13:40:00,6473,-13648000000,-39.79,,16.0
2021-04-28,13:40:00,6473,800000000,2.33,1606.3,
2021-07-30,13:40:00,6473,5726000000,16.7,,16.0
2021-10-29,13:40:00,6473,6769000000,19.74,,16.0
2022-02-02,13:40:00,6473,10131000000,29.54,,16.0
2022-04-28,13:40:00,6473,20682000000,60.31,1819.47,
2022-07-29,15:00:00,6473,3132000000,9.13,,22.0
2022-10-28,15:00:00,6473,12233000000,35.67,,22.0
2023-02-03,15:00:00,6473,18332000000,53.45,,22.0
2023-04-27,15:00:00,6473,34276000000,99.94,1945.44,
2023-07-28,15:00:00,6473,14983000000,43.69,,32.0
2023-10-31,15:00:00,6473,23114000000,67.39,,36.0
2024-02-02,15:00:00,6473,36411000000,106.16,,36.0
2024-04-26,13:40:00,6473,40257000000,117.37,2300.32,
2024-07-31,15:00:00,6473,10813000000,31.53,,30.0
2024-10-31,15:00:00,6473,6231000000,18.17,,50.0
2025-01-31,15:00:00,6473,9947000000,29.0,,50.0
2025-04-23,10:30:00,6473,,,,
2025-04-25,15:00:00,6473,13713000000,40.36,2340.55,
2025-07-31,15:00:00,6473,6510000000,20.45,,60.0
2025-10-31,15:00:00,6473,12163000000,38.21,,60.0
