Code,CurFYEn,DiscDate,NxtFYEn,Sales,OP,OdP,NP,EPS,DEPS,TA,Eq,EqAR,BPS,CFO,CFI,CFF,CashEq,DivAnn,FDivAnn,FPayoutRatioAnn,FSales,FOP,FOdP,FNP,FEPS,NxFSales,NxFOP,NxFOdP,NxFNp,NxFEPS
197A,2026-06-30,2026-05-14,,10663000000,3509000000,3344000000,2443000000,23.36,22.73,41447000000,16308000000,0.393,,,,,,,28.0,,15048000000,4368000000,4127000000,5692000000,54.42,,,,,
197A,2026-06-30,2026-08-13,2027-06-30,14369000000,4200000000,3952000000,5495000000,52.28,51.08,44620000000,19420000000,0.435,182.01,-2825000000,-6175000000,3297000000,3563000000,28.0,,,,,,,,16730000000,4374000000,4026000000,2965000000,27.8
