DisclosedDate,DisclosedTime,LocalCode,Profit,EarningsPerShare,BookValuePerShare,ForecastDividendPerShareAnnual
2021-02-10,14:00:00,8051,,,,
2021-02-10,14:00:00,8051,5314000000,56.32,1087.41,20.0
2021-05-14,14:00:00,8051,7572000000,80.25,1135.52,
2021-08-11,14:00:00,8051,,,,
2021-08-11,14:00:00,8051,2482000000,27.15,1142.62,25.0
2021-11-10,14:00:00,8051,5613000000,61.81,1184.83,25.0
2022-02-09,14:00:00,8051,8846000000,98.06,1221.22,35.0
2022-05-13,14:00:00,8051,12023000000,133.74,1268.98,
2022-08-10,14:00:00,8051,2263000000,25.48,1289.11,40.0
2022-11-14,14:00:00,8051,5734000000,64.55,1332.11,40.0
2023-02-10,14:00:00,8051,8641000000,97.26,1312.81,40.0
2023-05-12,14:00:00,8051,12527000000,141.0,1383.65,
2023-08-10,14:00:00,8051,1569000000,17.66,1426.44,45.0
2023-09-13,14:00:00,8051,,,,49.0
2023-11-14,14:00:00,8051,3274000000,36.85,1438.1,49.0
2024-02-13,14:00:00,8051,5092000000,57.32,1426.68,49.0
2024-05-14,14:00:00,8051,6488000000,73.04,1480.16,
2024-08-09,14:00:00,8051,642000000,7.24,1481.85,51.0
2024-11-14,14:00:00,8051,2567000000,29.35,1455.74,51.0
2025-02-13,14:00:00,8051,5692000000,65.52,1487.27,51.0
2025-05-14,14:00:00,8051,7845000000,90.63,1481.0,
2025-08-08,14:00:00,8051,1823000000,21.37,1455.77,52.0
2025-10-15,14:00:00,8051,,,,
2025-11-12,14:00:00,8051,4182000000,49.12,1502.62,52.0
